time,id,activity,circumplex.arousal,circumplex.valence,screen,appCat.builtin,appCat.communication,appCat.main,appCat.tools,appCat.contact,mood
2014-04-03,AS14.31,0.19950165661345784,0.6,1.0,13373.792999744413,504.73,886.3,221.894,222.03,3.0,6.6
2014-04-04,AS14.31,0.13380405046845267,0.4,0.4,2560.0580003261543,595.415,133.879,390.63300000000004,217.49999999999997,2.0,6.8
2014-04-08,AS14.31,0.14309655460155837,0.6,0.6,3232.706998825074,1419.4959999999999,936.97,684.8620000000001,371.431,1.0,7.0
2014-04-09,AS14.31,0.21966037814426126,0.2,0.6,3999.7529993057256,1222.321,2335.382,506.764,134.453,1.0,7.0
2014-04-10,AS14.31,0.20133600688258002,0.4,0.6,13377.150998592371,2224.876,4567.728,535.3610000000001,460.973,5.0,7.2
2014-04-12,AS14.31,0.22101963704498265,0.6,0.8,8203.07899999619,694.322,1512.601,75.421,9.031,5.0,7.0
2014-04-13,AS14.31,0.3745078870731221,-0.6,1.0,8277.773000240324,1577.087,384.146,511.50199999999995,268.13599999999997,6.0,6.8
2014-04-15,AS14.31,0.16270451908483252,0.0,0.75,2314.0849993228917,597.124,1143.354,79.277,173.334,1.0,7.0
2014-04-16,AS14.31,0.15689429525882798,0.0,0.5,4659.931999921799,1772.5919999999999,2176.3,382.854,351.83399999999995,3.0,6.75
2014-04-17,AS14.31,0.1757913122641471,0.6,1.0,3586.985999107361,917.611,2026.286,441.30699999999996,200.61700000000002,1.0,7.0
2014-04-24,AS14.31,0.14166666666666666,0.25,0.75,5700.513000249864,1442.645,3204.454,215.923,794.017,1.0,6.5
2014-04-29,AS14.31,0.11588613406795228,0.3333333333333333,1.0,4310.028000354766,1327.81,2115.026,694.801,443.47299999999996,6.0,7.0
2014-05-01,AS14.31,0.04472357377350195,0.8,1.0,4077.710999965668,1694.386,1682.547,265.769,338.45300000000003,3.0,7.0
2014-05-04,AS14.31,0.0061580925942242085,0.8,1.0,182.4570002555847,178.25,4.132,265.769,176.2435,3.0,7.2
2014-05-05,AS14.31,0.008328883576947317,0.75,1.0,321.99599981307983,69.075,7.5835,265.769,14.034,3.0,7.0
2014-05-07,AS14.31,0.25,0.5,1.0,109.07999992370584,218.654,11.035,265.769,25.778333333333336,3.0,6.75
2014-05-08,AS14.31,0.22209084084084085,1.0,1.0,116.15549996495234,192.10125,22.031750000000002,265.769,37.522666666666666,3.0,7.0
2014-05-09,AS14.31,0.19418168168168168,0.6666666666666666,1.0,123.23100000619883,165.5485,33.0285,265.769,49.267,3.0,7.0
2014-05-11,AS14.31,0.1662725225225225,0.4,1.0,130.30650004744533,138.99575,44.02525,265.769,61.01133333333333,3.0,7.0
2014-05-12,AS14.31,0.13836336336336336,1.0,1.0,137.38200008869183,112.443,55.022000000000006,265.769,72.75566666666667,3.0,7.0
2014-05-13,AS14.31,0.11045420420420421,1.0,1.0,144.4575001299383,85.89025000000001,66.01875,265.769,84.50000000000001,3.0,7.0
2014-05-14,AS14.31,0.08254504504504503,1.0,1.0,151.53300017118482,59.337500000000006,77.0155,265.769,96.24433333333334,3.0,7.0
2014-05-15,AS14.31,0.05463588588588586,0.5,1.0,158.6085002124313,32.78475,88.01225,265.769,107.98866666666667,3.0,7.0
2014-05-17,AS14.31,0.026726726726726716,0.5,1.0,165.6840002536778,6.232,99.009,265.769,119.733,3.0,7.0
2014-04-04,AS14.32,0.07394992125320084,-0.5,0.5,5236.956001520158,314.78,3309.647,602.848,62.933,5.0,8.0
2014-04-05,AS14.32,0.06235701481564245,1.4,1.4,3774.8659999370584,1081.431,1495.692,1058.854,131.054,5.0,8.4
2014-04-06,AS14.32,0.06470613484339814,-1.4,0.0,4897.057998180392,588.083,2678.576,1356.667,323.807,5.0,7.6
2014-04-08,AS14.32,0.07162504736842978,0.4,0.2,4178.6540014743805,667.61,2672.69,1389.0910000000001,65.568,1.0,7.8
2014-04-10,AS14.32,0.08538139252507375,0.25,0.75,4656.294999599456,168.361,3238.077,1182.409,84.356,2.0,8.25
2014-04-11,AS14.32,0.13364394484509495,0.3333333333333333,0.3333333333333333,4124.542999267577,1443.436,2012.92,532.3389999999999,225.624,7.0,7.666666666666667
2014-04-12,AS14.32,0.09256127414546696,0.2,0.8,2406.448000192642,380.201,1372.137,597.797,49.503,7.0,8.6
2014-04-13,AS14.32,0.11486812630776956,-1.8,0.6,3048.4899988174443,189.339,1520.744,1137.507,115.196,6.0,8.0
2014-04-14,AS14.32,0.09276472686682141,0.5,0.5,6525.473998785022,1518.633,3543.6259999999997,621.171,86.314,3.0,7.5
2014-04-15,AS14.32,0.12035484073371026,0.0,0.5,5020.396999835964,635.303,1951.846,1036.17,127.472,10.0,8.0
2014-04-17,AS14.32,0.06720556162513883,0.5,0.5,4340.205000877383,1464.969,1255.765,1050.276,166.541,4.0,8.5
2014-04-19,AS14.32,0.047567897669984816,-0.25,0.25,1276.6809999942773,600.774,374.339,295.145,86.3315,2.0,8.0
2014-04-20,AS14.32,0.05523183859008613,-1.0,0.0,2566.197000026703,146.47199999999998,1650.384,225.367,6.122,1.5,7.5
2014-04-21,AS14.32,0.029860055442116274,-1.75,-0.25,4231.040000200271,157.154,3546.58,313.471,45.141,1.0,7.0
2014-04-22,AS14.32,0.12540065280144733,-0.875,0.125,6734.573999881739,679.454,2606.399,1335.187,169.197,3.0,7.5
2014-04-24,AS14.32,0.06199745012223154,0.0,0.5,4941.214999198913,1261.81,2787.632,525.488,50.546,9.0,8.0
2014-04-26,AS14.32,0.18462745393003588,0.5,0.5833333333333333,2330.2239999771136,677.4845,1918.319,790.061,76.5635,7.0,8.0
2014-04-29,AS14.32,0.10983779706651794,1.0,0.6666666666666666,2564.8539996147165,93.159,2002.434,506.892,102.581,5.0,8.0
2014-04-30,AS14.32,0.08127054335939998,0.0,0.6666666666666666,7621.398999691012,482.125,1788.789,651.805,146.068,9.0,7.0
2014-05-01,AS14.32,0.1479701336183231,-1.0,0.0,3929.968999385835,544.381,2831.296,863.829,40.7,9.0,7.0
2014-05-02,AS14.32,0.09364718407023619,-0.25,0.0,3621.993000984192,585.379,2228.205,759.534,130.215,10.0,7.25
2014-05-03,AS14.32,0.08217935897341168,-1.0,0.5,2209.7899997234335,272.89,1717.799,199.436,16.111,2.0,7.5
2014-05-04,AS14.32,0.11628094765606735,0.3333333333333333,1.0,4015.8839995861053,390.16499999999996,2605.712,666.833,166.292,2.0,8.666666666666666
2014-05-06,AS14.32,0.13699520686156688,-0.3333333333333333,0.375,3953.401999711991,602.061,3399.973,1029.736,70.409,9.0,7.333333333333333
2014-05-07,AS14.32,0.06833858284161863,-1.0,-0.25,3372.4449989795685,725.719,2027.8310000000001,590.102,160.06,4.0,6.0
2014-05-08,AS14.32,0.11164228256716867,-1.0,-0.25,5126.648000478743,2509.937,3658.1549999999997,487.702,66.38,15.0,6.0
2014-05-12,AS14.32,0.11047802993722843,-0.6,0.2,825.763999700547,1372.9395,552.23,274.275,19.545,15.0,7.2
2014-05-13,AS14.32,0.09025387263339067,-0.6,0.2,473.70499992370594,235.94199999999998,382.468,52.797,19.545,15.0,7.2
2014-05-14,AS14.32,0.164353897343588,-0.6,0.2,703.3159997463223,215.723,375.60900000000004,111.207,19.545,15.0,7.2
2014-04-18,AS14.33,0.03685191214565248,-0.8,0.8,11030.036000251765,1555.364,1833.537,6957.205,172.97899999999998,4.0,7.4
2014-04-20,AS14.33,0.030758153108671048,0.0,1.2,10896.482999324797,669.192,1610.627,9016.666,63.858,5.0,7.4
2014-04-21,AS14.33,0.03946064627478817,0.0,0.6,10135.54299950599,621.054,1390.445,10105.601,70.502,6.0,7.2
2014-04-22,AS14.33,0.08549666518980883,-0.6,-0.2,20483.75799894334,3783.64,1313.6709999999998,8893.702000000001,221.139,7.0,6.2
2014-04-23,AS14.33,0.007715200197129401,-0.2,-0.6,6824.430000305175,865.25,276.217,5985.739,68.263,1.0,5.2
2014-04-24,AS14.33,0.13427262029035048,-0.25,1.0,8703.77899980545,3016.506,2518.994,4462.858,209.24900000000002,8.0,7.0
2014-04-27,AS14.33,0.05465430293341842,-1.2,0.4,19398.577001571655,2664.72,1552.459,9926.498,66.345,4.0,6.2
2014-04-30,AS14.33,0.013273720505151208,-1.0,0.25,8104.139999628069,1088.1299999999999,671.269,5821.6410000000005,273.727,1.0,6.4
2014-05-01,AS14.33,0.1777231902278521,-0.6,0.5,12834.03900003433,3494.608,1378.092,4976.76,393.48199999999997,9.0,7.0
2014-05-05,AS14.33,0.035409553561762126,-1.5,0.6666666666666666,12216.907999277122,3414.668,1233.936,6486.225,113.80499999999999,6.0,7.25
2014-05-07,AS14.33,0.0017596021459431205,-0.25,-0.5,3168.8159999847426,286.712,7.083,2827.476,46.842999999999996,2.0,5.0
2014-05-08,AS14.33,0.07781417175139171,-0.8,0.4,12633.159000158314,2349.879,1892.662,7397.181,577.204,7.0,6.6
2014-05-09,AS14.33,0.01545167623838937,0.2,-0.2,12136.33900046348,1252.469,682.069,8370.133,75.962,2.0,4.8
2014-05-10,AS14.33,0.09496808411522166,-0.4,1.0,17083.71900010109,2091.841,867.868,3200.205,283.51,5.0,7.6
2014-05-11,AS14.33,0.011163426997135429,0.0,0.4,5336.35400056839,259.893,504.549,4512.581,57.578,6.333333333333333,6.0
2014-05-14,AS14.33,0.003985507246376809,-0.3333333333333333,0.4,4149.1789996623975,268.98,160.882,4848.386,100.961,7.666666666666666,6.833333333333333
2014-05-15,AS14.33,0.12253135428946205,0.0,0.5,15883.185998201367,3280.553,3473.433,7841.478,343.73999999999995,9.0,6.0
2014-05-16,AS14.33,0.05178134704555442,0.4,1.0,5389.559000253676,2212.464,541.08,3414.7780000000002,106.019,11.0,7.0
2014-05-17,AS14.33,0.016673567202696287,0.25,0.3333333333333333,9750.849999666218,1018.1419999999999,428.547,4269.228999999999,39.427,3.0,6.0
2014-05-18,AS14.33,0.017732347673809202,-0.6,0.2,18269.712000370026,2752.733,2062.496,9417.753,73.75399999999999,3.6,6.0
2014-05-19,AS14.33,0.009146799328914145,-0.2,0.2,5052.91400027275,240.592,364.29,3571.643,90.207,4.2,6.2
2014-05-20,AS14.33,0.018382148211167647,-0.5,0.5,7906.6860008239655,487.319,867.4910000000001,6396.879000000001,47.452,4.8,6.25
2014-05-21,AS14.33,0.017180909720209924,-0.6666666666666666,-0.2,9770.72199988365,661.679,1814.9119999999998,7159.353,67.92099999999999,5.4,6.0
2014-05-22,AS14.33,0.011538005032521467,0.5,0.25,4429.147000789642,749.77,1272.216,2202.761,60.080999999999996,6.0,5.75
2014-05-23,AS14.33,0.02058661677305743,-0.8333333333333334,0.0,6839.818999528889,980.646,819.557,7471.485,105.913,2.0,5.833333333333333
2014-05-24,AS14.33,0.014286099512012292,-0.75,0.25,10875.10900020599,947.927,2263.912,6832.334000000001,78.431,2.5,6.4
2014-05-25,AS14.33,0.16147019196659632,-0.75,0.3333333333333333,7342.484999179842,2687.659,1567.344,3062.8869999999997,139.344,3.0,6.25
2014-05-29,AS14.33,0.16935445444293903,-1.3333333333333333,1.0,3569.3410003185268,400.034,435.10499999999996,1926.66,33.339999999999996,6.0,7.0
